sample_name	experiment_accession
10143.004.5.5.2013.Soil.Groin.SiteE	ERX1166266
10143.016.4.21.2013.Skin.PBS.LLateral.YW	ERX1166426
10143.004.4.19.2013.Skin.Groin.UD	ERX1165929
10143.004.4.29.2013.Soil.LArmpit.SiteF	ERX1166071
10143.016.4.23.2013.Skin.LBicep.XD	ERX1166442
10143.016.5.1.2013.Skin.PBS.LKnee.TW	ERX1166562
10143.016.5.11.2013.Skin.Groin.UD	ERX1166580
10143.016.5.3.2013.Skin.RLateral.WD	ERX1166757
10143.016.4.25.2013.Soil.LKnee.SiteD	ERX1166490
10143.004.5.27.2013.Skin.Head.QD	ERX1166202
10143.004.7.8.2013.Soil.Head.SiteA	ERX1166358
10143.016.5.5.2013.Soil.LArmpit.SiteF	ERX1166788
10143.016.5.13.2013.Skin.PBS.RBicep.VW	ERX1166620
10143.004.5.23.2013.Skin.RBicep.VD	ERX1166193
10143.016.5.13.2013.Skin.PBS.RLateral.WW	ERX1166622
10143.016.5.7.2013.Skin.RLateral.WD	ERX1166813
10143.016.7.8.2013.Soil.ctrl.ctrlC	ERX1166900
10143.004.5.3.2013.Soil.RArmpit.SiteG	ERX1166246
10143.004.5.3.2013.Skin.PBS.LHip.SW	ERX1166232
10143.004.5.5.2013.Skin.PBS.RLateral.WW	ERX1166262
10143.016.5.7.2013.Skin.Lknee.TD	ERX1166801
10143.016.7.8.2013.Skin.LLateral.YD	ERX1166881
10143.004.4.21.2013.Skin.PBS.RHip.RW	ERX1165964
10143.004.4.19.2013.Skin.Head.QD	ERX1165930
10143.004.5.7.2013.Soil.LHip.SiteC	ERX1166294
10143.004.5.9.2013.Skin.RBicep.VD	ERX1166313
10143.016.5.11.2013.Skin.PBS.LHip.SW	ERX1166589
10143.016.5.9.2013.Soil.RHip.SiteB	ERX1166848
10143.016.7.8.2013.Skin.PBS.LBicep.XW	ERX1166883
10143.016.4.19.2013.Skin.RBicep.VD	ERX1166402
10143.004.5.15.2013.Soil.Groin.SiteE	ERX1166159
10143.004.5.5.2013.Skin.RBicep.VD	ERX1166263
10143.016.5.15.2013.Soil.Head.SiteA	ERX1166653
10143.004.5.7.2013.Skin.PBS.Groin.UW	ERX1166279
10143.004.5.11.2013.Soil.LKnee.SiteD	ERX1166123
10143.016.4.19.2013.Skin.RHip.RD	ERX1166403
10143.016.5.3.2013.Skin.Lknee.TD	ERX1166745
10143.016.4.21.2013.Soil.RHip.SiteB	ERX1166439
10143.016.5.15.2013.Skin.LHip.SD	ERX1166638
10143.004.4.29.2013.Skin.PBS.LHip.SW	ERX1166060
10143.004.4.27.2013.Skin.PBS.RBicep.VW	ERX1166038
10143.004.6.10.2013.Skin.RHip.RD	ERX1166336
10143.004.4.19.2013.Skin.RBicep.VD	ERX1165941
10143.004.4.27.2013.Skin.RHip.RD	ERX1166042
10143.016.6.10.2013.Soil.Head.SiteA	ERX1166869
10143.004.4.17.2013.Skin.PBS.RLateral.WW	ERX1165915
10143.004.4.29.2013.Skin.LLateral.YD	ERX1166055
10143.016.4.25.2013.Skin.PBS.Head.QW	ERX1166475
10143.004.4.25.2013.Skin.Groin.UD	ERX1166001
10143.004.5.7.2013.Skin.PBS.LBicep.XW	ERX1166281
10143.004.4.25.2013.Soil.RHip.SiteB	ERX1166025
10143.016.5.27.2013.Skin.PBS.LLateral.YW	ERX1166723
10143.004.5.23.2013.Skin.PBS.LHip.SW	ERX1166189
10143.016.5.13.2013.Skin.PBS.LKnee.TW	ERX1166618
10143.016.4.23.2013.Skin.Groin.UD	ERX1166440
10143.004.4.23.2013.Skin.Groin.UD	ERX1165976
10143.004.5.5.2013.Skin.RLateral.WD	ERX1166265
10143.004.5.13.2013.Skin.PBS.RHip.RW	ERX1166137
10143.004.6.10.2013.Skin.PBS.RLateral.WW	ERX1166334
10143.004.4.19.2013.Soil.LKnee.SiteD	ERX1165948
10143.016.4.27.2013.Skin.Groin.UD	ERX1166496
10143.004.4.25.2013.Skin.LLateral.YD	ERX1166005
10143.004.4.29.2013.Skin.PBS.RLateral.WW	ERX1166065
10143.004.5.1.2013.Skin.PBS.LLateral.YW	ERX1166087
10143.004.4.23.2013.Skin.PBS.RLateral.WW	ERX1165990
10143.016.5.3.2013.Soil.LKnee.SiteD	ERX1166762
10143.016.5.27.2013.Skin.LHip.SD	ERX1166716
10143.004.5.9.2013.Skin.PBS.Groin.UW	ERX1166304
10143.016.5.15.2013.Skin.PBS.LBicep.XW	ERX1166642
10143.004.4.23.2013.Skin.PBS.Head.QW	ERX1165983
10143.016.5.9.2013.Soil.ctrl.ctrlA	ERX1166849
10143.016.6.10.2013.Skin.PBS.RBicep.VW	ERX1166862
10143.004.5.11.2013.Skin.RBicep.VD	ERX1166116
10143.016.5.9.2013.Soil.ctrl.ctrlB	ERX1166850
10143.004.5.15.2013.Soil.RHip.SiteB	ERX1166165
10143.016.4.29.2013.Skin.PBS.LLateral.YW	ERX1166535
10143.016.4.25.2013.Soil.Head.SiteA	ERX1166487
10143.004.5.1.2013.Skin.LBicep.XD	ERX1166078
10143.004.4.23.2013.Skin.PBS.RHip.RW	ERX1165989
10143.016.5.7.2013.Skin.LBicep.XD	ERX1166798
10143.016.4.25.2013.Skin.LHip.SD	ERX1166471
10143.004.5.11.2013.Skin.LHip.SD	ERX1166104
10143.016.4.23.2013.Skin.PBS.LBicep.XW	ERX1166448
10143.004.5.13.2013.Skin.PBS.Groin.UW	ERX1166131
10143.004.6.10.2013.Skin.Head.QD	ERX1166323
10143.016.4.27.2013.Skin.LLateral.YD	ERX1166500
10143.016.5.23.2013.Soil.ctrl.ctrlC	ERX1166713
10143.016.4.21.2013.Skin.PBS.RLateral.WW	ERX1166429
10143.004.5.11.2013.Skin.RLateral.WD	ERX1166118
10143.004.5.7.2013.Skin.LBicep.XD	ERX1166275
10143.004.4.21.2013.Soil.LHip.SiteC	ERX1165972
10143.004.5.23.2013.Skin.Lknee.TD	ERX1166187
10143.004.4.27.2013.Skin.LHip.SD	ERX1166029
10143.004.4.23.2013.Skin.PBS.Groin.UW	ERX1165982
10143.004.5.3.2013.Soil.RHip.SiteB	ERX1166247
10143.016.6.10.2013.Soil.ctrl.ctrlC	ERX1166877
10143.016.6.10.2013.Soil.ctrl.ctrlB	ERX1166876
10143.004.5.13.2013.Soil.Groin.SiteE	ERX1166140
10143.004.5.5.2013.Skin.Groin.UD	ERX1166248
10143.004.5.7.2013.Skin.LHip.SD	ERX1166276
10143.004.5.1.2013.Skin.PBS.RBicep.VW	ERX1166088
10143.004.5.11.2013.Soil.LArmpit.SiteF	ERX1166121
10143.016.5.11.2013.Skin.Head.QD	ERX1166581
10143.004.4.19.2013.Skin.PBS.RHip.RW	ERX1165939
10143.016.6.10.2013.Soil.LHip.SiteC	ERX1166871
10143.016.5.9.2013.Skin.PBS.LBicep.XW	ERX1166832
10143.004.4.19.2013.Skin.PBS.LLateral.YW	ERX1165937
10143.016.4.25.2013.Soil.ctrl.ctrlA	ERX1166493
10143.016.5.1.2013.Skin.LBicep.XD	ERX1166554
10143.004.4.23.2013.Soil.Head.SiteA	ERX1165995
10143.016.5.13.2013.Soil.ctrl.ctrlC	ERX1166635
10143.004.5.5.2013.Skin.LHip.SD	ERX1166251
10143.004.5.19.2013.Soil.Groin.SiteE	ERX1166178
10143.004.5.5.2013.Skin.PBS.Groin.UW	ERX1166254
10143.016.4.27.2013.Skin.RBicep.VD	ERX1166511
10143.016.4.17.2013.Soil.Groin.3	ERX1166378
10143.016.5.9.2013.Soil.ctrl.ctrlC	ERX1166851
10143.016.5.9.2013.Skin.LLateral.YD	ERX1166828
10143.016.4.19.2013.Skin.PBS.RLateral.WW	ERX1166401
10143.004.5.23.2013.Skin.PBS.RHip.RW	ERX1166192
10143.016.5.5.2013.Skin.PBS.LBicep.XW	ERX1166776
10143.016.5.15.2013.Soil.LHip.SiteC	ERX1166655
10143.016.4.25.2013.Skin.LBicep.XD	ERX1166470
10143.016.5.15.2013.Soil.LArmpit.SiteF	ERX1166654
10143.004.6.10.2013.Soil.LHip.SiteC	ERX1166341
10143.016.5.15.2013.Skin.PBS.RBicep.VW	ERX1166646
10143.004.6.10.2013.Soil.RHip.SiteB	ERX1166344
10143.004.4.23.2013.Skin.PBS.LKnee.TW	ERX1165986
10143.004.5.9.2013.Skin.RHip.RD	ERX1166314
10143.004.5.11.2013.Soil.Groin.SiteE	ERX1166119
10143.016.5.1.2013.Skin.LHip.SD	ERX1166555
10143.004.5.9.2013.Skin.RLateral.WD	ERX1166315
10143.004.4.21.2013.Skin.LLateral.YD	ERX1165955
10143.016.5.1.2013.Skin.PBS.Head.QW	ERX1166559
10143.016.5.3.2013.Soil.Groin.SiteE	ERX1166758
10143.016.5.27.2013.Soil.Head.SiteA	ERX1166731
10143.004.4.23.2013.Skin.PBS.LBicep.XW	ERX1165984
10143.016.4.27.2013.Skin.PBS.Groin.UW	ERX1166502
10143.004.4.29.2013.Skin.RBicep.VD	ERX1166066
10143.004.4.29.2013.Skin.RLateral.WD	ERX1166068
10143.004.5.1.2013.Skin.PBS.RLateral.WW	ERX1166090
10143.004.5.1.2013.Soil.RHip.SiteB	ERX1166100
10143.016.4.19.2013.Soil.LKnee.SiteD	ERX1166409
10143.016.4.21.2013.Skin.Lknee.TD	ERX1166420
10143.016.5.3.2013.Skin.PBS.LBicep.XW	ERX1166748
10143.016.4.27.2013.Skin.PBS.Head.QW	ERX1166503
10143.004.5.1.2013.Soil.Head.SiteA	ERX1166095
10143.004.5.23.2013.Soil.RArmpit.SiteG	ERX1166200
10143.016.5.3.2013.Skin.PBS.Head.QW	ERX1166747
10143.004.4.29.2013.Skin.PBS.Head.QW	ERX1166058
10143.004.5.9.2013.Skin.PBS.LHip.SW	ERX1166307
10143.004.4.23.2013.Soil.Groin.SiteE	ERX1165994
10143.016.4.19.2013.Skin.LHip.SD	ERX1166394
10143.004.5.3.2013.Skin.Head.QD	ERX1166224
10143.016.5.5.2013.Skin.Groin.UD	ERX1166768
10143.004.4.27.2013.Soil.LKnee.SiteD	ERX1166048
10143.016.5.1.2013.Soil.ctrl.ctrlA	ERX1166577
10143.016.4.25.2013.Soil.LArmpit.SiteF	ERX1166488
10143.016.5.1.2013.Soil.ctrl.ctrlC	ERX1166579
10143.016.5.1.2013.Soil.ctrl.ctrlB	ERX1166578
10143.016.6.10.2013.Skin.Head.QD	ERX1166852
10143.004.4.25.2013.Skin.PBS.RBicep.VW	ERX1166013
10143.004.5.3.2013.Skin.PBS.RLateral.WW	ERX1166237
10143.016.5.19.2013.Soil.ctrl.ctrlA	ERX1166685
10143.004.5.19.2013.Skin.PBS.LBicep.XW	ERX1166171
10143.004.5.3.2013.Skin.Groin.UD	ERX1166223
10143.004.5.5.2013.Skin.PBS.LKnee.TW	ERX1166258
10143.004.5.1.2013.Skin.PBS.LBicep.XW	ERX1166084
10143.016.7.8.2013.Soil.LHip.SiteC	ERX1166894
10143.004.5.9.2013.Soil.LKnee.SiteD	ERX1166320
10143.016.5.7.2013.Skin.PBS.LKnee.TW	ERX1166806
10143.004.5.23.2013.Soil.LHip.SiteC	ERX1166198
10143.004.4.27.2013.Skin.PBS.LLateral.YW	ERX1166037
10143.016.5.5.2013.Soil.Groin.SiteE	ERX1166786
10143.016.5.5.2013.Soil.RHip.SiteB	ERX1166792
10143.016.5.15.2013.Soil.LKnee.SiteD	ERX1166656
10143.004.5.3.2013.Skin.LLateral.YD	ERX1166227
10143.016.4.27.2013.Soil.Groin.SiteE	ERX1166514
10143.004.5.5.2013.Skin.LLateral.YD	ERX1166252
10143.004.5.13.2013.Soil.LArmpit.SiteF	ERX1166142
10143.016.5.13.2013.Skin.PBS.Groin.UW	ERX1166614
10143.004.5.27.2013.Skin.RLateral.WD	ERX1166215
10143.016.4.25.2013.Skin.RLateral.WD	ERX1166485
10143.016.5.15.2013.Soil.RHip.SiteB	ERX1166658
10143.004.4.25.2013.Skin.PBS.RHip.RW	ERX1166014
10143.004.7.8.2013.Skin.Head.QD	ERX1166345
10143.016.5.7.2013.Skin.LLateral.YD	ERX1166800
10143.016.4.23.2013.Skin.PBS.RHip.RW	ERX1166453
10143.016.5.13.2013.Skin.PBS.Head.QW	ERX1166615
10143.016.4.21.2013.Soil.LHip.SiteC	ERX1166436
10143.016.5.9.2013.Soil.RArmpit.SiteG	ERX1166847
10143.004.7.8.2013.Soil.LHip.SiteC	ERX1166360
10143.016.5.19.2013.Skin.RLateral.WD	ERX1166677
10143.004.5.11.2013.Skin.PBS.LLateral.YW	ERX1166112
10143.016.5.5.2013.Skin.LHip.SD	ERX1166771
10143.016.4.21.2013.Skin.PBS.Head.QW	ERX1166422
10143.004.5.9.2013.Soil.RHip.SiteB	ERX1166322
10143.016.5.15.2013.Skin.Head.QD	ERX1166636
10143.016.5.13.2013.Soil.LArmpit.SiteF	ERX1166628
10143.016.4.25.2013.Skin.PBS.LLateral.YW	ERX1166479
10143.004.5.5.2013.Skin.PBS.LLateral.YW	ERX1166259
10143.004.5.13.2013.Skin.PBS.LBicep.XW	ERX1166133
10143.016.5.13.2013.Skin.PBS.LBicep.XW	ERX1166616
10143.004.4.27.2013.Skin.RBicep.VD	ERX1166041
10143.016.5.15.2013.Skin.LBicep.XD	ERX1166637
10143.004.4.17.2013.Skin.Lknee.TD	ERX1165910
10143.004.5.5.2013.Soil.RArmpit.SiteG	ERX1166271
10143.016.5.13.2013.Skin.RLateral.WD	ERX1166625
10143.004.6.10.2013.Skin.PBS.LHip.SW	ERX1166329
10143.016.7.8.2013.Soil.LArmpit.SiteF	ERX1166893
10143.016.4.25.2013.Soil.LHip.SiteC	ERX1166489
10143.016.5.3.2013.Skin.PBS.LKnee.TW	ERX1166750
10143.016.4.19.2013.Skin.Head.QD	ERX1166392
10143.016.6.10.2013.Soil.RArmpit.SiteG	ERX1166873
10143.016.5.3.2013.Soil.LArmpit.SiteF	ERX1166760
10143.016.5.9.2013.Soil.LKnee.SiteD	ERX1166846
10143.004.4.19.2013.Skin.LLateral.YD	ERX1165933
10143.004.7.8.2013.Skin.RLateral.WD	ERX1166356
10143.016.5.13.2013.Skin.PBS.RHip.RW	ERX1166621
10143.016.4.17.2013.Soil.LArmpit.SiteF	ERX1166382
10143.016.5.7.2013.Soil.ctrl.ctrlA	ERX1166821
10143.016.4.19.2013.Skin.Groin.UD	ERX1166391
10143.016.4.29.2013.Skin.LBicep.XD	ERX1166526
10143.016.5.11.2013.Soil.ctrl.ctrlC	ERX1166607
10143.016.4.19.2013.Skin.LLateral.YD	ERX1166395
10143.016.5.11.2013.Soil.ctrl.ctrlA	ERX1166605
10143.016.4.17.2013.Skin.PBS.LLateral.YW	ERX1166372
10143.004.5.19.2013.Skin.PBS.LKnee.TW	ERX1166173
10143.004.5.11.2013.Skin.PBS.RLateral.WW	ERX1166115
10143.016.5.9.2013.Skin.LBicep.XD	ERX1166826
10143.016.5.11.2013.Skin.LBicep.XD	ERX1166582
10143.004.5.23.2013.Soil.LArmpit.SiteF	ERX1166197
10143.004.4.25.2013.Soil.Groin.SiteE	ERX1166019
10143.004.5.19.2013.Skin.LHip.SD	ERX1166168
10143.004.5.11.2013.Soil.RHip.SiteB	ERX1166125
10143.016.5.9.2013.Skin.RLateral.WD	ERX1166841
10143.004.4.17.2013.Soil.Groin.3	ERX1165919
10143.016.5.7.2013.Skin.PBS.Head.QW	ERX1166803
10143.004.4.27.2013.Soil.LArmpit.SiteF	ERX1166046
10143.016.5.19.2013.Soil.RHip.SiteB	ERX1166684
10143.004.5.19.2013.Skin.RHip.RD	ERX1166177
10143.016.4.19.2013.Soil.LArmpit.SiteF	ERX1166407
10143.016.4.29.2013.Soil.Head.SiteA	ERX1166543
10143.016.5.15.2013.Skin.PBS.Head.QW	ERX1166641
10143.004.5.23.2013.Soil.Head.SiteA	ERX1166196
10143.004.4.29.2013.Skin.PBS.Groin.UW	ERX1166057
10143.004.5.13.2013.Skin.Lknee.TD	ERX1166130
10143.004.5.13.2013.Skin.LHip.SD	ERX1166129
10143.016.5.23.2013.Skin.PBS.Head.QW	ERX1166693
10143.016.5.19.2013.Soil.Groin.SiteE	ERX1166678
10143.016.5.3.2013.Skin.RBicep.VD	ERX1166755
10143.004.5.5.2013.Soil.LHip.SiteC	ERX1166269
10143.004.5.3.2013.Skin.PBS.Head.QW	ERX1166230
10143.004.5.7.2013.Skin.RLateral.WD	ERX1166290
10143.004.5.13.2013.Skin.RHip.RD	ERX1166139
10143.016.5.19.2013.Skin.PBS.LHip.SW	ERX1166669
10143.004.5.7.2013.Soil.LArmpit.SiteF	ERX1166293
10143.016.7.8.2013.Soil.RArmpit.SiteG	ERX1166896
10143.016.4.23.2013.Soil.Groin.SiteE	ERX1166458
10143.016.4.25.2013.Skin.Lknee.TD	ERX1166473
10143.004.5.27.2013.Soil.Head.SiteA	ERX1166217
10143.016.4.17.2013.Soil.RHip.SiteB	ERX1166386
10143.004.6.10.2013.Skin.PBS.RHip.RW	ERX1166333
10143.016.7.8.2013.Skin.Head.QD	ERX1166878
10143.004.5.9.2013.Skin.PBS.LKnee.TW	ERX1166308
10143.016.5.7.2013.Soil.LKnee.SiteD	ERX1166818
10143.016.4.23.2013.Skin.Head.QD	ERX1166441
10143.016.5.11.2013.Soil.Groin.SiteE	ERX1166598
10143.016.4.17.2013.Soil.Head.1	ERX1166380
10143.004.5.5.2013.Soil.LKnee.SiteD	ERX1166270
10143.016.4.23.2013.Skin.PBS.RLateral.WW	ERX1166454
10143.016.4.25.2013.Soil.RArmpit.SiteG	ERX1166491
10143.016.5.7.2013.Skin.PBS.Groin.UW	ERX1166802
10143.004.4.29.2013.Skin.Head.QD	ERX1166052
10143.016.4.29.2013.Skin.LHip.SD	ERX1166527
10143.004.5.13.2013.Skin.RBicep.VD	ERX1166138
10143.016.4.25.2013.Skin.PBS.LHip.SW	ERX1166477
10143.016.5.19.2013.Skin.LLateral.YD	ERX1166665
10143.004.5.13.2013.Soil.LHip.SiteC	ERX1166143
10143.004.5.3.2013.Skin.Lknee.TD	ERX1166228
10143.016.5.1.2013.Skin.Groin.UD	ERX1166552
10143.016.5.1.2013.Skin.PBS.RLateral.WW	ERX1166566
10143.016.4.17.2013.Skin.PBS.LKnee.TW	ERX1166371
10143.016.5.11.2013.Soil.RHip.SiteB	ERX1166604
10143.016.5.5.2013.Soil.ctrl.ctrlA	ERX1166793
10143.004.5.11.2013.Skin.Head.QD	ERX1166102
10143.016.5.5.2013.Soil.ctrl.ctrlB	ERX1166794
10143.016.5.15.2013.Soil.RArmpit.SiteG	ERX1166657
10143.004.5.19.2013.Skin.Head.QD	ERX1166166
10143.016.4.23.2013.Skin.RBicep.VD	ERX1166455
10143.004.5.27.2013.Skin.PBS.RBicep.VW	ERX1166210
10143.004.5.9.2013.Skin.PBS.LBicep.XW	ERX1166306
10143.004.6.10.2013.Skin.PBS.LLateral.YW	ERX1166331
10143.016.4.17.2013.Skin.PBS.LHip.SW	ERX1166370
10143.004.6.10.2013.Skin.RBicep.VD	ERX1166335
10143.004.4.21.2013.Soil.LKnee.SiteD	ERX1165973
10143.004.5.7.2013.Soil.RHip.SiteB	ERX1166297
10143.016.5.1.2013.Skin.PBS.RHip.RW	ERX1166565
10143.016.7.8.2013.Skin.PBS.LLateral.YW	ERX1166885
10143.016.5.7.2013.Skin.PBS.RHip.RW	ERX1166809
10143.004.4.25.2013.Soil.Head.SiteA	ERX1166020
10143.016.7.8.2013.Skin.RBicep.VD	ERX1166889
10143.004.4.17.2013.Skin.PBS.LLateral.YW	ERX1165913
10143.016.5.11.2013.Skin.LHip.SD	ERX1166583
10143.004.5.11.2013.Skin.PBS.Head.QW	ERX1166108
10143.016.5.11.2013.Soil.LKnee.SiteD	ERX1166602
10143.004.5.3.2013.Skin.RBicep.VD	ERX1166238
10143.016.4.23.2013.Soil.LArmpit.SiteF	ERX1166460
10143.004.4.19.2013.Skin.RHip.RD	ERX1165942
10143.004.6.10.2013.Skin.RLateral.WD	ERX1166337
10143.004.5.27.2013.Skin.PBS.LHip.SW	ERX1166207
10143.004.5.23.2013.Skin.RHip.RD	ERX1166194
10143.016.4.17.2013.Soil.Groin.SiteE	ERX1166379
10143.016.4.21.2013.Skin.PBS.LBicep.XW	ERX1166423
10143.016.4.23.2013.Skin.RLateral.WD	ERX1166457
10143.004.4.25.2013.Soil.LArmpit.SiteF	ERX1166021
10143.004.5.1.2013.Skin.RBicep.VD	ERX1166091
10143.016.5.13.2013.Skin.LBicep.XD	ERX1166610
10143.004.5.15.2013.Soil.RArmpit.SiteG	ERX1166164
10143.004.4.17.2013.Soil.RArmpit.SiteG	ERX1165926
10143.016.4.25.2013.Soil.ctrl.ctrlC	ERX1166495
10143.004.5.15.2013.Skin.LHip.SD	ERX1166149
10143.016.5.5.2013.Skin.PBS.Groin.UW	ERX1166774
10143.004.5.1.2013.Skin.Groin.UD	ERX1166076
10143.016.5.15.2013.Skin.RHip.RD	ERX1166650
10143.016.4.21.2013.Skin.PBS.LHip.SW	ERX1166424
10143.004.4.25.2013.Skin.Head.QD	ERX1166002
10143.004.5.11.2013.Skin.LBicep.XD	ERX1166103
10143.004.4.19.2013.Skin.PBS.LHip.SW	ERX1165935
10143.004.5.19.2013.Skin.Lknee.TD	ERX1166169
10143.016.7.8.2013.Soil.LKnee.SiteD	ERX1166895
10143.004.4.17.2013.Skin.LHip.SD	ERX1165908
10143.004.4.17.2013.Soil.Head.SiteA	ERX1165922
10143.016.7.8.2013.Skin.PBS.Head.QW	ERX1166882
10143.016.5.9.2013.Skin.LHip.SD	ERX1166827
10143.016.6.10.2013.Skin.RLateral.WD	ERX1166867
10143.016.4.27.2013.Skin.Head.QD	ERX1166497
10143.004.4.17.2013.Skin.PBS.LKnee.TW	ERX1165912
10143.004.4.29.2013.Soil.LHip.SiteC	ERX1166072
10143.004.4.25.2013.Skin.PBS.LBicep.XW	ERX1166009
10143.016.5.19.2013.Soil.ctrl.ctrlC	ERX1166687
10143.004.5.1.2013.Soil.LKnee.SiteD	ERX1166098
10143.016.4.23.2013.Skin.PBS.RBicep.VW	ERX1166452
10143.004.5.9.2013.Skin.LBicep.XD	ERX1166300
10143.016.4.29.2013.Skin.PBS.RBicep.VW	ERX1166536
10143.016.4.23.2013.Skin.LHip.SD	ERX1166443
10143.016.5.11.2013.Skin.PBS.LLateral.YW	ERX1166591
10143.016.5.9.2013.Skin.RHip.RD	ERX1166840
10143.004.5.19.2013.Skin.PBS.LHip.SW	ERX1166172
10143.016.4.27.2013.Skin.LBicep.XD	ERX1166498
10143.016.5.3.2013.Skin.LBicep.XD	ERX1166742
10143.004.5.7.2013.Skin.RHip.RD	ERX1166289
10143.004.7.8.2013.Soil.Groin.SiteE	ERX1166357
10143.016.5.19.2013.Skin.PBS.Head.QW	ERX1166667
10143.016.5.13.2013.Soil.LKnee.SiteD	ERX1166630
10143.004.4.27.2013.Skin.Lknee.TD	ERX1166031
10143.004.5.7.2013.Skin.PBS.RBicep.VW	ERX1166285
10143.016.5.1.2013.Skin.RHip.RD	ERX1166568
10143.004.4.23.2013.Skin.PBS.LLateral.YW	ERX1165987
10143.016.5.23.2013.Skin.RBicep.VD	ERX1166701
10143.016.5.13.2013.Skin.RBicep.VD	ERX1166623
10143.004.4.17.2013.Skin.PBS.LHip.SW	ERX1165911
10143.004.5.9.2013.Skin.Lknee.TD	ERX1166303
10143.016.5.9.2013.Skin.PBS.RHip.RW	ERX1166837
10143.004.5.7.2013.Skin.PBS.RHip.RW	ERX1166286
10143.016.5.11.2013.Skin.PBS.LBicep.XW	ERX1166588
10143.004.5.1.2013.Skin.PBS.RHip.RW	ERX1166089
10143.016.5.1.2013.Skin.Head.QD	ERX1166553
10143.016.6.10.2013.Soil.LKnee.SiteD	ERX1166872
10143.016.4.19.2013.Soil.Groin.SiteE	ERX1166405
10143.016.4.27.2013.Skin.PBS.RBicep.VW	ERX1166508
10143.004.5.11.2013.Skin.Groin.UD	ERX1166101
10143.016.5.3.2013.Soil.ctrl.ctrlC	ERX1166767
10143.016.5.3.2013.Soil.ctrl.ctrlB	ERX1166766
10143.016.5.3.2013.Soil.ctrl.ctrlA	ERX1166765
10143.004.4.17.2013.Skin.LBicep.XD	ERX1165907
10143.016.5.9.2013.Soil.Groin.SiteE	ERX1166842
10143.004.4.17.2013.Soil.Groin.SiteE	ERX1165920
10143.004.5.1.2013.Skin.PBS.LHip.SW	ERX1166085
10143.004.4.17.2013.Soil.Head.1	ERX1165921
10143.004.5.15.2013.Skin.LBicep.XD	ERX1166148
10143.016.4.23.2013.Soil.Head.SiteA	ERX1166459
10143.004.4.25.2013.Skin.LHip.SD	ERX1166004
10143.016.5.5.2013.Skin.PBS.LLateral.YW	ERX1166779
10143.004.4.23.2013.Skin.Lknee.TD	ERX1165981
10143.004.5.19.2013.Soil.Head.SiteA	ERX1166179
10143.016.5.7.2013.Skin.PBS.LBicep.XW	ERX1166804
10143.016.4.17.2013.Skin.PBS.RHip.RW	ERX1166373
10143.016.5.27.2013.Skin.PBS.RHip.RW	ERX1166725
10143.004.5.7.2013.Soil.Groin.SiteE	ERX1166291
10143.004.5.11.2013.Skin.PBS.LKnee.TW	ERX1166111
10143.016.5.5.2013.Skin.RLateral.WD	ERX1166785
10143.016.4.29.2013.Skin.RHip.RD	ERX1166540
10143.016.5.3.2013.Skin.PBS.LLateral.YW	ERX1166751
10143.016.5.27.2013.Skin.Lknee.TD	ERX1166718
10143.016.5.11.2013.Skin.PBS.Groin.UW	ERX1166586
10143.004.5.27.2013.Skin.LHip.SD	ERX1166203
10143.004.5.27.2013.Skin.LLateral.YD	ERX1166204
10143.016.4.17.2013.Skin.PBS.RLateral.WW	ERX1166374
10143.004.5.3.2013.Skin.PBS.LBicep.XW	ERX1166231
10143.016.4.29.2013.Skin.Lknee.TD	ERX1166529
10143.004.4.29.2013.Skin.LHip.SD	ERX1166054
10143.004.7.8.2013.Soil.RHip.SiteB	ERX1166363
10143.016.4.19.2013.Skin.Lknee.TD	ERX1166396
10143.004.5.1.2013.Skin.PBS.Groin.UW	ERX1166082
10143.016.5.13.2013.Skin.PBS.LLateral.YW	ERX1166619
10143.016.5.3.2013.Skin.LHip.SD	ERX1166743
10143.004.5.5.2013.Skin.PBS.LHip.SW	ERX1166257
10143.016.4.27.2013.Skin.PBS.RLateral.WW	ERX1166510
10143.004.5.1.2013.Skin.PBS.Head.QW	ERX1166083
10143.004.7.8.2013.Soil.RArmpit.SiteG	ERX1166362
10143.004.5.7.2013.Skin.Lknee.TD	ERX1166278
10143.016.5.9.2013.Skin.Head.QD	ERX1166825
10143.016.4.29.2013.Soil.ctrl.ctrlA	ERX1166549
10143.004.5.3.2013.Skin.PBS.LLateral.YW	ERX1166234
10143.004.4.27.2013.Skin.Head.QD	ERX1166027
10143.016.4.29.2013.Soil.ctrl.ctrlB	ERX1166550
10143.016.4.27.2013.Soil.ctrl.ctrlB	ERX1166522
10143.004.4.19.2013.Skin.RLateral.WD	ERX1165943
10143.004.5.19.2013.Soil.RHip.SiteB	ERX1166184
10143.016.4.27.2013.Skin.PBS.LKnee.TW	ERX1166506
10143.016.5.23.2013.Skin.PBS.RBicep.VW	ERX1166698
10143.016.4.25.2013.Skin.Head.QD	ERX1166469
10143.004.5.27.2013.Skin.RBicep.VD	ERX1166213
10143.016.4.25.2013.Skin.PBS.RLateral.WW	ERX1166482
10143.016.4.23.2013.Soil.RArmpit.SiteG	ERX1166463
10143.016.5.23.2013.Soil.RArmpit.SiteG	ERX1166709
10143.016.5.15.2013.Skin.Lknee.TD	ERX1166640
10143.004.5.27.2013.Skin.Lknee.TD	ERX1166205
10143.016.5.7.2013.Skin.PBS.LHip.SW	ERX1166805
