_1_KT	AvgSpotLen	BioSample	Experiment	Instrument	Lat	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Max_Elev	Min_Elev	NH4_N	NO3_N	PH	Plant_rich	Precip	ReleaseDate	Run	SRA_Sample	Sample_Name	TC	TN	Temp	collection_date	geo_loc_name	lat_lon	moisture	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	host	isolation_source
43.12612667	502	SAMN04417183	SRX1537136	Illumina MiSeq	40	PAIRED	NI10N_nifH	2016-01-21	43	26	3798	2895	22.65	2.755	4.82	5	550	2016-03-17	SRR3108827	SRS1253988	NI10N	16.95	0.48	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	8.77	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	254	SAMN04417183	SRX1806276	Illumina MiSeq	40	SINGLE	NI10N_16S	2016-05-31	11	5	3798	2895	22.65	2.755	4.82	5	550	2016-06-01	SRR3607535	SRS1253988	NI10N	16.95	0.48	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	8.77	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	279	SAMN04417183	SRX1811988	Illumina MiSeq	40	SINGLE	NI10N_ITS	2016-06-01	14	6	3798	2895	22.65	2.755	4.82	5	550	2016-06-02	SRR3613655	SRS1253988	NI10N	16.95	0.48	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	8.77	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417182	SRX1537135	Illumina MiSeq	40	PAIRED	NI10E_nifH	2016-01-21	42	26	3798	2895	22.01	3.224	4.59	5	550	2016-03-17	SRR3108826	SRS1253989	NI10E	12.78	0.33	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	12.55	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	254	SAMN04417182	SRX1806277	Illumina MiSeq	40	SINGLE	NI10E_16S	2016-05-31	10	5	3798	2895	22.01	3.224	4.59	5	550	2016-06-01	SRR3607536	SRS1253989	NI10E	12.78	0.33	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	12.55	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	285	SAMN04417182	SRX1811996	Illumina MiSeq	40	SINGLE	NI10E_ITS	2016-06-01	15	6	3798	2895	22.01	3.224	4.59	5	550	2016-06-02	SRR3613656	SRS1253989	NI10E	12.78	0.33	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	12.55	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417145	SRX1537167	Illumina MiSeq	42	PAIRED	H1N_nifH	2016-01-21	39	24	417	208	32.13	0.7773	3.74	25	1066	2016-03-17	SRR3108857	SRS1253990	H1N	16.8	0.55	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	33.14	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417145	SRX1806372	Illumina MiSeq	42	SINGLE	H1N_16S	2016-05-31	10	5	417	208	32.13	0.7773	3.74	25	1066	2016-06-01	SRR3607753	SRS1253990	H1N	16.8	0.55	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	33.14	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	272	SAMN04417145	SRX1812205	Illumina MiSeq	42	SINGLE	H1N_ITS	2016-06-01	13	6	417	208	32.13	0.7773	3.74	25	1066	2016-06-02	SRR3613706	SRS1253990	H1N	16.8	0.55	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	33.14	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417144	SRX1537166	Illumina MiSeq	42	PAIRED	H1E_nifH	2016-01-21	34	21	417	208	37.84	0.8662	4.17	25	1066	2016-03-17	SRR3108856	SRS1253991	H1E	16.59	0.49	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	30	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417144	SRX1806373	Illumina MiSeq	42	SINGLE	H1E_16S	2016-05-31	12	5	417	208	37.84	0.8662	4.17	25	1066	2016-06-01	SRR3607754	SRS1253991	H1E	16.59	0.49	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	30	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	266	SAMN04417144	SRX1812206	Illumina MiSeq	42	SINGLE	H1E_ITS	2016-06-01	4	1	417	208	37.84	0.8662	4.17	25	1066	2016-06-02	SRR3613707	SRS1253991	H1E	16.59	0.49	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	30	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417143	SRX1537165	Illumina MiSeq	42	PAIRED	H10W_nifH	2016-01-21	34	20	417	208	53.69	0.9495	3.69	25	1066	2016-03-17	SRR3108855	SRS1253992	H10W	22.15	0.72	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	44.8	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417143	SRX1806374	Illumina MiSeq	42	SINGLE	H10W_16S	2016-05-31	12	6	417	208	53.69	0.9495	3.69	25	1066	2016-06-01	SRR3607755	SRS1253992	H10W	22.15	0.72	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	44.8	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	281	SAMN04417143	SRX1812207	Illumina MiSeq	42	SINGLE	H10W_ITS	2016-06-01	11	5	417	208	53.69	0.9495	3.69	25	1066	2016-06-02	SRR3613709	SRS1253992	H10W	22.15	0.72	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	44.8	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417142	SRX1537164	Illumina MiSeq	42	PAIRED	H10S_nifH	2016-01-21	37	23	417	208	51.66	0.808	3.69	25	1066	2016-03-17	SRR3108854	SRS1253993	H10S	25.17	0.76	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	29.47	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417142	SRX1806375	Illumina MiSeq	42	SINGLE	H10S_16S	2016-05-31	13	6	417	208	51.66	0.808	3.69	25	1066	2016-06-01	SRR3607757	SRS1253993	H10S	25.17	0.76	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	29.47	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	278	SAMN04417142	SRX1812208	Illumina MiSeq	42	SINGLE	H10S_ITS	2016-06-01	10	4	417	208	51.66	0.808	3.69	25	1066	2016-06-02	SRR3613715	SRS1253993	H10S	25.17	0.76	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	29.47	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417141	SRX1537163	Illumina MiSeq	42	PAIRED	H10N_nifH	2016-01-21	33	20	417	208	37.67	0.828	3.95	25	1066	2016-03-17	SRR3108853	SRS1253994	H10N	22.03	0.68	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	50.95	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417141	SRX1806376	Illumina MiSeq	42	SINGLE	H10N_16S	2016-05-31	26	13	417	208	37.67	0.828	3.95	25	1066	2016-06-01	SRR3607758	SRS1253994	H10N	22.03	0.68	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	50.95	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	278	SAMN04417141	SRX1812228	Illumina MiSeq	42	SINGLE	H10N_ITS	2016-06-01	12	5	417	208	37.67	0.828	3.95	25	1066	2016-06-02	SRR3613719	SRS1253994	H10N	22.03	0.68	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	50.95	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417140	SRX1537162	Illumina MiSeq	42	PAIRED	H10E_nifH	2016-01-21	35	21	417	208	44.74	0.9945	3.41	25	1066	2016-03-17	SRR3108852	SRS1253995	H10E	15.14	0.46	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	36.55	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417140	SRX1806377	Illumina MiSeq	42	SINGLE	H10E_16S	2016-05-31	17	8	417	208	44.74	0.9945	3.41	25	1066	2016-06-01	SRR3607759	SRS1253995	H10E	15.14	0.46	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	36.55	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	279	SAMN04417140	SRX1812229	Illumina MiSeq	42	SINGLE	H10E_ITS	2016-06-01	9	4	417	208	44.74	0.9945	3.41	25	1066	2016-06-02	SRR3613720	SRS1253995	H10E	15.14	0.46	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	36.55	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417139	SRX1537161	Illumina MiSeq	42	PAIRED	H100W_nifH	2016-01-21	35	21	417	208	126.58	6.652	3.62	25	1066	2016-03-17	SRR3108851	SRS1253996	H100W	39.22	1.27	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	45.73	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417139	SRX1806378	Illumina MiSeq	42	SINGLE	H100W_16S	2016-05-31	11	5	417	208	126.58	6.652	3.62	25	1066	2016-06-01	SRR3607760	SRS1253996	H100W	39.22	1.27	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	45.73	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	287	SAMN04417139	SRX1812230	Illumina MiSeq	42	SINGLE	H100W_ITS	2016-06-01	7	3	417	208	126.58	6.652	3.62	25	1066	2016-06-02	SRR3613721	SRS1253996	H100W	39.22	1.27	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	45.73	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417138	SRX1537160	Illumina MiSeq	42	PAIRED	H100S_nifH	2016-01-21	43	27	417	208	21.23	0.838	4.07	25	1066	2016-03-17	SRR3108850	SRS1253997	H100S	11.61	0.43	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417138	SRX1806379	Illumina MiSeq	42	SINGLE	H100S_16S	2016-05-31	10	5	417	208	21.23	0.838	4.07	25	1066	2016-06-01	SRR3607761	SRS1253997	H100S	11.61	0.43	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	299	SAMN04417138	SRX1812231	Illumina MiSeq	42	SINGLE	H100S_ITS	2016-06-01	15	7	417	208	21.23	0.838	4.07	25	1066	2016-06-02	SRR3613722	SRS1253997	H100S	11.61	0.43	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417137	SRX1537159	Illumina MiSeq	42	PAIRED	H100N_nifH	2016-01-21	38	23	417	208	23.69	0.6752	3.94	25	1066	2016-03-17	SRR3108849	SRS1253998	H100N	10.92	0.4	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.2	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417137	SRX1806380	Illumina MiSeq	42	SINGLE	H100N_16S	2016-05-31	8	4	417	208	23.69	0.6752	3.94	25	1066	2016-06-01	SRR3607762	SRS1253998	H100N	10.92	0.4	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.2	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	279	SAMN04417137	SRX1812232	Illumina MiSeq	42	SINGLE	H100N_ITS	2016-06-01	9	3	417	208	23.69	0.6752	3.94	25	1066	2016-06-02	SRR3613723	SRS1253998	H100N	10.92	0.4	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.2	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417136	SRX1537158	Illumina MiSeq	42	PAIRED	H100E_nifH	2016-01-21	30	18	417	208	40.64	0.5857	3.68	25	1066	2016-03-17	SRR3108848	SRS1253999	H100E	14.13	0.49	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	34.27	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417136	SRX1806381	Illumina MiSeq	42	SINGLE	H100E_16S	2016-05-31	12	6	417	208	40.64	0.5857	3.68	25	1066	2016-06-01	SRR3607764	SRS1253999	H100E	14.13	0.49	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	34.27	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	288	SAMN04417136	SRX1812233	Illumina MiSeq	42	SINGLE	H100E_ITS	2016-06-01	11	4	417	208	40.64	0.5857	3.68	25	1066	2016-06-02	SRR3613724	SRS1253999	H100E	14.13	0.49	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	34.27	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	502	SAMN04417135	SRX1537157	Illumina MiSeq	35	PAIRED	CC_nifH	2016-01-21	31	19	1592	675	29.76	2.419	4.9	49	1708	2016-03-17	SRR3108847	SRS1254000	CC	6.95	0.29	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	31.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	254	SAMN04417135	SRX1806395	Illumina MiSeq	35	SINGLE	CC_16S	2016-05-31	7	3	1592	675	29.76	2.419	4.9	49	1708	2016-06-01	SRR3607765	SRS1254000	CC	6.95	0.29	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	31.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	288	SAMN04417135	SRX1812234	Illumina MiSeq	35	SINGLE	CC_ITS	2016-06-01	11	5	1592	675	29.76	2.419	4.9	49	1708	2016-06-02	SRR3613725	SRS1254000	CC	6.95	0.29	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	31.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	502	SAMN04417134	SRX1537156	Illumina MiSeq	35	PAIRED	C50W_nifH	2016-01-21	27	16	1592	675	36.05	3.981	4.51	49	1708	2016-03-17	SRR3108846	SRS1254001	C50W	8.24	0.29	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	32.56	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	253	SAMN04417134	SRX1808799	Illumina MiSeq	35	SINGLE	C50W_16S	2016-05-31	11	5	1592	675	36.05	3.981	4.51	49	1708	2016-06-01	SRR3607766	SRS1254001	C50W	8.24	0.29	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	32.56	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	271	SAMN04417134	SRX1812235	Illumina MiSeq	35	SINGLE	C50W_ITS	2016-06-01	8	3	1592	675	36.05	3.981	4.51	49	1708	2016-06-02	SRR3613726	SRS1254001	C50W	8.24	0.29	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	32.56	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	502	SAMN04417133	SRX1537155	Illumina MiSeq	35	PAIRED	C50S_nifH	2016-01-21	30	18	1592	675	14.56	2.825	4.67	49	1708	2016-03-17	SRR3108845	SRS1254002	C50S	2.82	0.14	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	19.3	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	253	SAMN04417133	SRX1808800	Illumina MiSeq	35	SINGLE	C50S_16S	2016-05-31	10	5	1592	675	14.56	2.825	4.67	49	1708	2016-06-01	SRR3607767	SRS1254002	C50S	2.82	0.14	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	19.3	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	290	SAMN04417133	SRX1812236	Illumina MiSeq	35	SINGLE	C50S_ITS	2016-06-01	5	2	1592	675	14.56	2.825	4.67	49	1708	2016-06-02	SRR3613727	SRS1254002	C50S	2.82	0.14	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	19.3	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	502	SAMN04417132	SRX1537154	Illumina MiSeq	35	PAIRED	C50N_nifH	2016-01-21	30	18	1592	675	16.15	2.801	4.73	49	1708	2016-03-17	SRR3108844	SRS1254003	C50N	3.72	0.18	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	27.34	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	254	SAMN04417132	SRX1808801	Illumina MiSeq	35	SINGLE	C50N_16S	2016-05-31	13	6	1592	675	16.15	2.801	4.73	49	1708	2016-06-01	SRR3607768	SRS1254003	C50N	3.72	0.18	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	27.34	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	292	SAMN04417132	SRX1812237	Illumina MiSeq	35	SINGLE	C50N_ITS	2016-06-01	14	6	1592	675	16.15	2.801	4.73	49	1708	2016-06-02	SRR3613754	SRS1254003	C50N	3.72	0.18	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	27.34	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	502	SAMN04417131	SRX1537153	Illumina MiSeq	35	PAIRED	C50E_nifH	2016-01-21	44	28	1592	675	29.29	3.393	3.81	49	1708	2016-03-17	SRR3108843	SRS1254004	C50E	14.44	0.44	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	44.23	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	253	SAMN04417131	SRX1808802	Illumina MiSeq	35	SINGLE	C50E_16S	2016-05-31	9	4	1592	675	29.29	3.393	3.81	49	1708	2016-06-01	SRR3607770	SRS1254004	C50E	14.44	0.44	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	44.23	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
40.56268557	272	SAMN04417131	SRX1812238	Illumina MiSeq	35	SINGLE	C50E_ITS	2016-06-01	3	1	1592	675	29.29	3.393	3.81	49	1708	2016-06-02	SRR3613787	SRS1254004	C50E	14.44	0.44	13	01-Aug-2012	USA: Georgia	35 N 83.5 W	44.23	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417198	SRX1537152	Illumina MiSeq	40	PAIRED	NIC_nifH	2016-01-21	37	23	3798	2895	11.14	1.006	5.15	5	550	2016-03-17	SRR3108842	SRS1254005	NIC	3.93	0.15	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	7.79	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	254	SAMN04417198	SRX1806128	Illumina MiSeq	40	SINGLE	NIC_16S	2016-05-31	13	6	3798	2895	11.14	1.006	5.15	5	550	2016-06-01	SRR3602029	SRS1254005	NIC	3.93	0.15	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	7.79	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	280	SAMN04417198	SRX1811858	Illumina MiSeq	40	SINGLE	NIC_ITS	2016-06-01	9	4	3798	2895	11.14	1.006	5.15	5	550	2016-06-02	SRR3613640	SRS1254005	NIC	3.93	0.15	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	7.79	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417197	SRX1537150	Illumina MiSeq	40	PAIRED	NI50W_nifH	2016-01-21	29	18	3798	2895	27.13	2.481	5.01	5	550	2016-03-17	SRR3108841	SRS1254007	NI50W	6.91	0.21	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	18.97	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
